"Index","EURUSD.Open","EURUSD.High","EURUSD.Low","EURUSD.Close","EURUSD.Volume","EURUSD.Adjusted"
2000-04-20,0.9381,0.9423,0.9354,0.9367,NA,NA
2000-04-21,0.9366,0.9399,0.9358,0.9385,NA,NA
2000-04-24,0.9382,0.9449,0.9365,0.9403,NA,NA
2000-04-25,0.9403,0.9409,0.9233,0.9242,NA,NA
2000-04-26,0.924,0.9244,0.9165,0.9225,NA,NA
2000-04-27,0.9226,0.9248,0.9064,0.9076,NA,NA
2000-04-28,0.9077,0.9129,0.9033,0.9119,NA,NA
2000-05-01,0.9118,0.9161,0.9074,0.9146,NA,NA
2000-05-02,0.9147,0.9174,0.9041,0.9043,NA,NA
2000-05-03,0.9042,0.9107,0.889,0.8936,NA,NA
2000-05-04,0.8937,0.8971,0.8853,0.8917,NA,NA
2000-05-05,0.8918,0.9006,0.8892,0.897,NA,NA
2000-05-08,0.8978,0.9045,0.8918,0.8963,NA,NA
2000-05-09,0.8963,0.9074,0.8949,0.9066,NA,NA
2000-05-10,0.9067,0.9126,0.905,0.9105,NA,NA
2000-05-11,0.9108,0.9122,0.9006,0.9014,NA,NA
2000-05-12,0.9015,0.9115,0.8985,0.9197,NA,NA
2000-05-15,0.9193,0.9194,0.9125,0.9126,NA,NA
2000-05-16,0.9126,0.9143,0.9033,0.9052,NA,NA
2000-05-17,0.9061,0.9071,0.8896,0.8925,NA,NA
2000-05-18,0.8924,0.8968,0.891,0.8931,NA,NA
2000-05-19,0.8931,0.8981,0.8852,0.8975,NA,NA
2000-05-22,0.8982,0.9054,0.8953,0.9042,NA,NA
2000-05-23,0.9043,0.9155,0.9024,0.9043,NA,NA
2000-05-24,0.9044,0.9117,0.902,0.9114,NA,NA
2000-05-25,0.9114,0.9128,0.8983,0.9094,NA,NA
2000-05-26,0.9094,0.9329,0.9076,0.9309,NA,NA
2000-05-29,0.9313,0.9336,0.9241,0.9273,NA,NA
2000-05-30,0.9274,0.9409,0.9247,0.9327,NA,NA
2000-05-31,0.9329,0.9366,0.9273,0.9352,NA,NA
2000-06-01,0.9353,0.938,0.929,0.929,NA,NA
2000-06-02,0.9294,0.9493,0.9283,0.9463,NA,NA
2000-06-05,0.9448,0.9489,0.9413,0.9466,NA,NA
2000-06-06,0.9466,0.9597,0.9452,0.9538,NA,NA
2000-06-07,0.9538,0.9625,0.9531,0.9614,NA,NA
2000-06-08,0.9614,0.97,0.9517,0.9567,NA,NA
2000-06-09,0.9567,0.9575,0.9461,0.9536,NA,NA
2000-06-12,0.9535,0.956,0.949,0.955,NA,NA
2000-06-13,0.955,0.9624,0.9522,0.9609,NA,NA
2000-06-14,0.961,0.9651,0.9577,0.9593,NA,NA
2000-06-15,0.9593,0.961,0.9505,0.9528,NA,NA
2000-06-16,0.9528,0.9654,0.95,0.965,NA,NA
2000-06-19,0.9638,0.969,0.9588,0.9596,NA,NA
2000-06-20,0.9594,0.9611,0.9532,0.9553,NA,NA
2000-06-21,0.9552,0.9585,0.9431,0.9438,NA,NA
2000-06-22,0.9438,0.9474,0.935,0.9363,NA,NA
2000-06-23,0.9365,0.9427,0.934,0.9359,NA,NA
2000-06-26,0.9359,0.9394,0.93,0.9383,NA,NA
2000-06-27,0.9385,0.9446,0.936,0.9434,NA,NA
2000-06-28,0.9431,0.9469,0.9403,0.9437,NA,NA
2000-06-29,0.9438,0.9535,0.9401,0.9501,NA,NA
2000-06-30,0.9502,0.9599,0.9499,0.9525,NA,NA
2000-07-03,0.9528,0.9546,0.9482,0.9507,NA,NA
2000-07-04,0.9507,0.9517,0.9464,0.9513,NA,NA
2000-07-05,0.9514,0.9571,0.9509,0.9536,NA,NA
2000-07-06,0.9535,0.9596,0.9516,0.9518,NA,NA
2000-07-07,0.952,0.9521,0.9463,0.9484,NA,NA
2000-07-10,0.9473,0.9536,0.9473,0.9524,NA,NA
2000-07-11,0.9525,0.9564,0.9493,0.951,NA,NA
2000-07-12,0.9511,0.953,0.9396,0.9412,NA,NA
2000-07-13,0.9411,0.9431,0.933,0.9365,NA,NA
2000-07-14,0.9367,0.9389,0.9321,0.9385,NA,NA
2000-07-17,0.938,0.9399,0.934,0.9354,NA,NA
2000-07-18,0.9354,0.9367,0.9317,0.9333,NA,NA
2000-07-19,0.9331,0.9333,0.9201,0.9207,NA,NA
2000-07-20,0.9207,0.9302,0.9194,0.9297,NA,NA
2000-07-21,0.9298,0.937,0.9296,0.9369,NA,NA
2000-07-24,0.9365,0.9376,0.9312,0.933,NA,NA
2000-07-25,0.933,0.9431,0.9319,0.9384,NA,NA
2000-07-26,0.9383,0.9447,0.9376,0.9421,NA,NA
2000-07-27,0.9422,0.9442,0.9327,0.9337,NA,NA
2000-07-28,0.9337,0.9344,0.9228,0.923,NA,NA
2000-07-31,0.924,0.9294,0.9221,0.9277,NA,NA
2000-08-01,0.9277,0.929,0.9223,0.9224,NA,NA
2000-08-02,0.9223,0.9226,0.9118,0.914,NA,NA
2000-08-03,0.914,0.9172,0.9008,0.9049,NA,NA
2000-08-04,0.905,0.91,0.9017,0.9083,NA,NA
2000-08-07,0.9074,0.9111,0.9054,0.9081,NA,NA
2000-08-08,0.9082,0.91,0.8984,0.9015,NA,NA
2000-08-09,0.9017,0.9032,0.8961,0.8996,NA,NA
2000-08-10,0.8997,0.9097,0.8985,0.9074,NA,NA
2000-08-11,0.9075,0.9146,0.9026,0.9026,NA,NA
2000-08-14,0.9033,0.9065,0.9004,0.9063,NA,NA
2000-08-15,0.9063,0.914,0.9049,0.9128,NA,NA
2000-08-16,0.9126,0.9178,0.9064,0.9147,NA,NA
2000-08-17,0.9147,0.9167,0.9117,0.9148,NA,NA
2000-08-18,0.915,0.9184,0.9062,0.9064,NA,NA
2000-08-21,0.915,0.9184,0.9062,0.9019,NA,NA
2000-08-22,0.902,0.9035,0.8949,0.8977,NA,NA
2000-08-23,0.8977,0.8993,0.8911,0.8979,NA,NA
2000-08-24,0.8979,0.9049,0.8974,0.9018,NA,NA
2000-08-25,0.9018,0.9071,0.8976,0.9021,NA,NA
2000-08-28,0.9022,0.9046,0.8987,0.9007,NA,NA
2000-08-29,0.9007,0.9019,0.8913,0.8921,NA,NA
2000-08-30,0.892,0.8937,0.8871,0.892,NA,NA
2000-08-31,0.8921,0.8968,0.8837,0.886,NA,NA
2000-09-01,0.886,0.9014,0.8856,0.8997,NA,NA
2000-09-04,0.8998,0.9035,0.8965,0.8978,NA,NA
2000-09-05,0.8978,0.8992,0.885,0.8885,NA,NA
2000-09-06,0.8887,0.8913,0.8692,0.8692,NA,NA
2000-09-07,0.8692,0.8759,0.8637,0.8742,NA,NA
2000-09-08,0.8744,0.8758,0.8638,0.8672,NA,NA
2000-09-11,0.8665,0.8726,0.857,0.8604,NA,NA
2000-09-12,0.8604,0.8686,0.855,0.8607,NA,NA
2000-09-13,0.8607,0.8699,0.8599,0.8645,NA,NA
2000-09-14,0.8644,0.8717,0.8564,0.8627,NA,NA
2000-09-15,0.8627,0.8697,0.8543,0.8543,NA,NA
2000-09-18,0.854,0.8571,0.8515,0.8526,NA,NA
2000-09-19,0.8527,0.8561,0.8479,0.8493,NA,NA
2000-09-20,0.8494,0.8529,0.8443,0.8475,NA,NA
2000-09-21,0.8473,0.8593,0.846,0.8577,NA,NA
2000-09-22,0.8577,0.8992,0.8573,0.8766,NA,NA
2000-09-25,0.8777,0.8825,0.8714,0.8737,NA,NA
2000-09-26,0.8737,0.8831,0.8722,0.8802,NA,NA
2000-09-27,0.8802,0.8884,0.8791,0.8813,NA,NA
2000-09-28,0.8809,0.886,0.8783,0.8834,NA,NA
2000-09-29,0.8834,0.8848,0.8755,0.8828,NA,NA
2000-10-02,0.8838,0.8856,0.8782,0.8795,NA,NA
2000-10-03,0.8795,0.8805,0.8732,0.8755,NA,NA
2000-10-04,0.8756,0.8781,0.8719,0.8734,NA,NA
2000-10-05,0.8734,0.8788,0.8681,0.8693,NA,NA
2000-10-06,0.8694,0.874,0.8666,0.8684,NA,NA
2000-10-09,0.8688,0.8708,0.8665,0.8669,NA,NA
2000-10-10,0.8672,0.8744,0.8662,0.8695,NA,NA
2000-10-11,0.8695,0.8765,0.8679,0.8685,NA,NA
2000-10-12,0.8685,0.87,0.8615,0.8645,NA,NA
2000-10-13,0.8645,0.8659,0.8557,0.856,NA,NA
2000-10-16,0.8558,0.8565,0.8464,0.8487,NA,NA
2000-10-17,0.8487,0.8523,0.8479,0.8512,NA,NA
2000-10-18,0.8512,0.8571,0.8331,0.8365,NA,NA
2000-10-19,0.8368,0.8439,0.836,0.8411,NA,NA
2000-10-20,0.841,0.8478,0.8352,0.8421,NA,NA
2000-10-23,0.8425,0.8425,0.8352,0.8362,NA,NA
2000-10-24,0.8361,0.8396,0.8345,0.8375,NA,NA
2000-10-25,0.8372,0.8385,0.825,0.8255,NA,NA
2000-10-26,0.8256,0.8313,0.8231,0.8313,NA,NA
2000-10-27,0.8311,0.8435,0.8286,0.8393,NA,NA
2000-10-30,0.8403,0.8527,0.8393,0.8425,NA,NA
2000-10-31,0.8428,0.85,0.8385,0.8489,NA,NA
2000-11-01,0.8486,0.8601,0.8472,0.8582,NA,NA
2000-11-02,0.8582,0.8666,0.8558,0.8579,NA,NA
2000-11-03,0.8583,0.8787,0.8574,0.8666,NA,NA
2000-11-06,0.8668,0.8727,0.8558,0.8568,NA,NA
2000-11-07,0.8568,0.8655,0.8565,0.8587,NA,NA
2000-11-08,0.8589,0.8691,0.8519,0.8533,NA,NA
2000-11-09,0.8533,0.8622,0.8521,0.8569,NA,NA
2000-11-10,0.8569,0.87,0.8564,0.8596,NA,NA
2000-11-13,0.8607,0.8662,0.8581,0.8614,NA,NA
2000-11-14,0.8614,0.862,0.855,0.8568,NA,NA
2000-11-15,0.8568,0.8629,0.8567,0.8574,NA,NA
2000-11-16,0.8576,0.8598,0.8526,0.8541,NA,NA
2000-11-17,0.8541,0.8575,0.8478,0.8478,NA,NA
2000-11-20,0.8489,0.8509,0.847,0.8475,NA,NA
2000-11-21,0.8475,0.8535,0.8426,0.8434,NA,NA
2000-11-22,0.8435,0.8482,0.8411,0.8446,NA,NA
2000-11-23,0.8446,0.8462,0.8383,0.8404,NA,NA
2000-11-24,0.8404,0.8448,0.8371,0.838,NA,NA
2000-11-27,0.8393,0.8525,0.8387,0.8522,NA,NA
2000-11-28,0.8522,0.8579,0.8505,0.8565,NA,NA
2000-11-29,0.8565,0.8658,0.8554,0.8589,NA,NA
2000-11-30,0.859,0.873,0.8566,0.8715,NA,NA
2000-12-01,0.8715,0.8785,0.8694,0.8799,NA,NA
2000-12-04,0.8791,0.8928,0.8758,0.8882,NA,NA
2000-12-05,0.888,0.8906,0.8788,0.8815,NA,NA
2000-12-06,0.8816,0.8899,0.8771,0.8896,NA,NA
2000-12-07,0.8897,0.8971,0.8855,0.8873,NA,NA
2000-12-08,0.8878,0.8913,0.8834,0.8888,NA,NA
2000-12-11,0.8819,0.8864,0.8761,0.8761,NA,NA
2000-12-12,0.8766,0.8836,0.8748,0.8774,NA,NA
2000-12-13,0.8774,0.8821,0.8718,0.8751,NA,NA
2000-12-14,0.8752,0.8893,0.8748,0.8891,NA,NA
2000-12-15,0.8889,0.8999,0.8869,0.8966,NA,NA
2000-12-18,0.8946,0.9014,0.8925,0.8928,NA,NA
2000-12-19,0.8928,0.8967,0.888,0.8895,NA,NA
2000-12-20,0.8895,0.9081,0.8892,0.9074,NA,NA
2000-12-21,0.9074,0.9168,0.9057,0.9133,NA,NA
2000-12-22,0.9136,0.926,0.9112,0.9232,NA,NA
2000-12-25,0.9238,0.9278,0.9197,0.9252,NA,NA
2000-12-26,0.9252,0.9316,0.9237,0.9292,NA,NA
2000-12-27,0.9292,0.9338,0.9275,0.9315,NA,NA
2000-12-28,0.9315,0.932,0.9248,0.9266,NA,NA
2000-12-29,0.9266,0.9427,0.9262,0.9427,NA,NA
2001-01-01,0.9421,0.9425,0.9391,0.9395,NA,NA
2001-01-02,0.9399,0.9487,0.937,0.9462,NA,NA
2001-01-03,0.946,0.9569,0.9447,0.945,NA,NA
2001-01-04,0.945,0.952,0.9285,0.9477,NA,NA
2001-01-05,0.948,0.9594,0.9468,0.957,NA,NA
2001-01-08,0.9574,0.9589,0.947,0.9485,NA,NA
2001-01-09,0.9484,0.9507,0.9387,0.9417,NA,NA
2001-01-10,0.9418,0.9464,0.938,0.9413,NA,NA
2001-01-11,0.9415,0.9551,0.9362,0.9535,NA,NA
2001-01-12,0.9538,0.958,0.947,0.9513,NA,NA
2001-01-15,0.9525,0.9531,0.9412,0.9422,NA,NA
2001-01-16,0.9421,0.9444,0.9373,0.9396,NA,NA
2001-01-17,0.9396,0.9446,0.929,0.9317,NA,NA
2001-01-18,0.9319,0.9463,0.9317,0.9426,NA,NA
2001-01-19,0.9426,0.9502,0.9342,0.9342,NA,NA
2001-01-22,0.9345,0.9378,0.9271,0.9373,NA,NA
2001-01-23,0.937,0.9449,0.9365,0.9379,NA,NA
2001-01-24,0.938,0.9405,0.9217,0.9263,NA,NA
2001-01-25,0.9262,0.9266,0.9123,0.9226,NA,NA
2001-01-26,0.9227,0.9313,0.9199,0.9244,NA,NA
2001-01-29,0.9247,0.9258,0.9166,0.9189,NA,NA
2001-01-30,0.9187,0.9276,0.9146,0.9272,NA,NA
2001-01-31,0.9271,0.9334,0.9251,0.9302,NA,NA
2001-02-01,0.9305,0.9444,0.9301,0.9414,NA,NA
2001-02-02,0.9416,0.9424,0.932,0.9364,NA,NA
2001-02-05,0.9363,0.9439,0.9341,0.94,NA,NA
2001-02-06,0.9396,0.9406,0.9283,0.9297,NA,NA
2001-02-07,0.9297,0.9348,0.926,0.9337,NA,NA
2001-02-08,0.9337,0.9344,0.9157,0.9184,NA,NA
2001-02-09,0.9183,0.9273,0.9136,0.9242,NA,NA
2001-02-12,0.9271,0.9309,0.9245,0.9292,NA,NA
2001-02-13,0.9292,0.933,0.9172,0.9185,NA,NA
2001-02-14,0.9186,0.9219,0.9166,0.9192,NA,NA
2001-02-15,0.9192,0.9213,0.9028,0.9057,NA,NA
2001-02-16,0.9056,0.9175,0.903,0.915,NA,NA
2001-02-19,0.9147,0.9235,0.9122,0.9212,NA,NA
2001-02-20,0.9213,0.9239,0.905,0.9094,NA,NA
2001-02-21,0.9094,0.9178,0.9063,0.9089,NA,NA
2001-02-22,0.9089,0.9129,0.9017,0.9039,NA,NA
2001-02-23,0.904,0.9147,0.9028,0.9176,NA,NA
2001-02-26,0.9195,0.9195,0.908,0.9103,NA,NA
2001-02-27,0.9099,0.9204,0.9085,0.9137,NA,NA
2001-02-28,0.9147,0.9254,0.9143,0.9226,NA,NA
2001-03-01,0.9225,0.9318,0.9216,0.9309,NA,NA
2001-03-02,0.9309,0.938,0.9277,0.9358,NA,NA
2001-03-05,0.9352,0.937,0.9283,0.9294,NA,NA
2001-03-06,0.9291,0.9334,0.9254,0.9324,NA,NA
2001-03-07,0.9324,0.937,0.9264,0.927,NA,NA
2001-03-08,0.9269,0.9338,0.9265,0.9306,NA,NA
2001-03-09,0.9306,0.9371,0.929,0.9328,NA,NA
2001-03-12,0.9317,0.9344,0.9259,0.9276,NA,NA
2001-03-13,0.9273,0.9302,0.9129,0.9139,NA,NA
2001-03-14,0.9138,0.9209,0.908,0.9111,NA,NA
2001-03-15,0.9112,0.9124,0.9026,0.9028,NA,NA
2001-03-16,0.9029,0.9029,0.8914,0.8978,NA,NA
2001-03-19,0.8979,0.9018,0.8935,0.8992,NA,NA
2001-03-20,0.8992,0.9058,0.8977,0.9042,NA,NA
2001-03-21,0.9042,0.9123,0.8944,0.895,NA,NA
2001-03-22,0.8946,0.8967,0.8834,0.8872,NA,NA
2001-03-23,0.8871,0.8967,0.8847,0.8899,NA,NA
2001-03-26,0.8902,0.8967,0.8884,0.8956,NA,NA
2001-03-27,0.8955,0.899,0.8907,0.891,NA,NA
2001-03-28,0.8911,0.8946,0.8848,0.8882,NA,NA
2001-03-29,0.8881,0.8893,0.8799,0.8808,NA,NA
2001-03-30,0.8809,0.8855,0.8767,0.8767,NA,NA
2001-04-02,0.8772,0.8835,0.8745,0.8806,NA,NA
2001-04-03,0.8806,0.8936,0.8786,0.8928,NA,NA
2001-04-04,0.8926,0.905,0.8921,0.9006,NA,NA
2001-04-05,0.9006,0.9088,0.8957,0.8964,NA,NA
2001-04-06,0.8964,0.9049,0.8927,0.9042,NA,NA
2001-04-09,0.9038,0.9046,0.8993,0.9017,NA,NA
2001-04-10,0.9016,0.9022,0.887,0.8876,NA,NA
2001-04-11,0.8875,0.891,0.881,0.8877,NA,NA
2001-04-12,0.8877,0.8942,0.8838,0.8918,NA,NA
2001-04-13,0.8919,0.8937,0.8881,0.8882,NA,NA
2001-04-16,0.8893,0.8903,0.883,0.886,NA,NA
2001-04-17,0.886,0.8908,0.878,0.8805,NA,NA
2001-04-18,0.8804,0.8896,0.8717,0.8872,NA,NA
2001-04-19,0.8872,0.8924,0.881,0.8916,NA,NA
2001-04-20,0.8918,0.9046,0.89,0.9022,NA,NA
2001-04-23,0.9022,0.908,0.8947,0.896,NA,NA
2001-04-24,0.8958,0.9011,0.8932,0.8957,NA,NA
2001-04-25,0.8956,0.8998,0.8908,0.8974,NA,NA
2001-04-26,0.8974,0.9028,0.8947,0.9008,NA,NA
2001-04-27,0.9007,0.9052,0.8889,0.8918,NA,NA
2001-04-30,0.8903,0.8926,0.8852,0.886,NA,NA
2001-05-01,0.8858,0.8939,0.8858,0.8931,NA,NA
2001-05-02,0.8931,0.8951,0.8888,0.8946,NA,NA
2001-05-03,0.8945,0.8975,0.8884,0.8894,NA,NA
2001-05-04,0.8895,0.9004,0.8888,0.8925,NA,NA
2001-05-07,0.8925,0.8941,0.8902,0.8904,NA,NA
2001-05-08,0.8903,0.8915,0.8828,0.884,NA,NA
2001-05-09,0.884,0.8857,0.8813,0.8844,NA,NA
2001-05-10,0.8843,0.8921,0.8782,0.8808,NA,NA
2001-05-11,0.8809,0.882,0.8741,0.8753,NA,NA
2001-05-14,0.8756,0.8766,0.8727,0.8743,NA,NA
2001-05-15,0.8742,0.8795,0.8732,0.8787,NA,NA
2001-05-16,0.8791,0.8865,0.8748,0.8846,NA,NA
2001-05-17,0.8845,0.888,0.8794,0.8823,NA,NA
2001-05-18,0.8824,0.8844,0.8759,0.8814,NA,NA
2001-05-21,0.881,0.8818,0.874,0.8766,NA,NA
2001-05-22,0.8766,0.8776,0.8628,0.8637,NA,NA
2001-05-23,0.8636,0.8663,0.8567,0.8602,NA,NA
2001-05-24,0.8601,0.8611,0.8507,0.8586,NA,NA
2001-05-25,0.8586,0.8626,0.854,0.8611,NA,NA
2001-05-28,0.8605,0.8607,0.8579,0.8594,NA,NA
2001-05-29,0.8594,0.8613,0.8528,0.8567,NA,NA
2001-05-30,0.8569,0.8588,0.8533,0.8576,NA,NA
2001-05-31,0.8577,0.858,0.8446,0.8457,NA,NA
2001-06-01,0.8457,0.8495,0.8433,0.8475,NA,NA
2001-06-04,0.8476,0.8537,0.8442,0.8452,NA,NA
2001-06-05,0.8454,0.8507,0.8427,0.8496,NA,NA
2001-06-06,0.8496,0.8568,0.8447,0.8472,NA,NA
2001-06-07,0.8471,0.8516,0.8457,0.8488,NA,NA
2001-06-08,0.849,0.8521,0.8461,0.8505,NA,NA
2001-06-11,0.8499,0.8539,0.8413,0.8432,NA,NA
2001-06-12,0.8432,0.85,0.8413,0.8482,NA,NA
2001-06-13,0.8483,0.8566,0.8474,0.8526,NA,NA
2001-06-14,0.8528,0.8634,0.8489,0.8619,NA,NA
2001-06-15,0.862,0.8672,0.8602,0.861,NA,NA
2001-06-18,0.8643,0.8645,0.8576,0.8618,NA,NA
2001-06-19,0.8618,0.862,0.8533,0.8533,NA,NA
2001-06-20,0.8532,0.8548,0.8498,0.8527,NA,NA
2001-06-21,0.8527,0.858,0.8517,0.8564,NA,NA
2001-06-22,0.8564,0.8577,0.8512,0.8576,NA,NA
2001-06-25,0.8568,0.8624,0.8563,0.8613,NA,NA
2001-06-26,0.8613,0.8651,0.8582,0.8631,NA,NA
2001-06-27,0.8631,0.8659,0.8589,0.8622,NA,NA
2001-06-28,0.8622,0.8628,0.8435,0.8436,NA,NA
2001-06-29,0.8438,0.8487,0.8433,0.849,NA,NA
2001-07-02,0.8494,0.8515,0.8442,0.8462,NA,NA
2001-07-03,0.8462,0.85,0.8453,0.8483,NA,NA
2001-07-04,0.848,0.851,0.8436,0.8455,NA,NA
2001-07-05,0.8456,0.8482,0.8354,0.8359,NA,NA
2001-07-06,0.8359,0.8476,0.8352,0.8476,NA,NA
2001-07-09,0.8469,0.8505,0.8448,0.8469,NA,NA
2001-07-10,0.8469,0.8572,0.8453,0.854,NA,NA
2001-07-11,0.854,0.864,0.8533,0.8602,NA,NA
2001-07-12,0.8602,0.8609,0.8511,0.8517,NA,NA
2001-07-13,0.8526,0.856,0.8505,0.8547,NA,NA
2001-07-16,0.8544,0.859,0.8541,0.855,NA,NA
2001-07-17,0.8551,0.8586,0.8492,0.8577,NA,NA
2001-07-18,0.8579,0.8735,0.8569,0.8721,NA,NA
2001-07-19,0.8722,0.8777,0.8679,0.8709,NA,NA
2001-07-20,0.8709,0.8782,0.8701,0.8711,NA,NA
2001-07-23,0.8718,0.8723,0.8654,0.8698,NA,NA
2001-07-24,0.8698,0.8763,0.8681,0.8762,NA,NA
2001-07-25,0.8763,0.881,0.8717,0.8799,NA,NA
2001-07-26,0.8799,0.8823,0.8749,0.8777,NA,NA
2001-07-27,0.8777,0.8806,0.8726,0.8774,NA,NA
2001-07-30,0.8766,0.8778,0.8724,0.8744,NA,NA
2001-07-31,0.8746,0.8779,0.8723,0.8736,NA,NA
2001-08-01,0.8737,0.883,0.8732,0.8795,NA,NA
2001-08-02,0.8796,0.8842,0.8786,0.8828,NA,NA
2001-08-03,0.8827,0.8873,0.878,0.8844,NA,NA
2001-08-06,0.8835,0.8835,0.8787,0.8813,NA,NA
2001-08-07,0.8814,0.8827,0.8755,0.878,NA,NA
2001-08-08,0.8781,0.8798,0.8742,0.8795,NA,NA
2001-08-09,0.8795,0.8941,0.8785,0.8929,NA,NA
2001-08-10,0.893,0.8934,0.8911,0.8934,NA,NA
2001-08-13,0.8935,0.9006,0.8923,0.8981,NA,NA
2001-08-14,0.8981,0.9037,0.894,0.9029,NA,NA
2001-08-15,0.903,0.914,0.9012,0.9117,NA,NA
2001-08-16,0.9118,0.9198,0.9097,0.9158,NA,NA
2001-08-17,0.9157,0.9178,0.9104,0.9182,NA,NA
2001-08-20,0.9175,0.9201,0.9111,0.9129,NA,NA
2001-08-21,0.9128,0.9149,0.9095,0.9108,NA,NA
2001-08-22,0.9108,0.9239,0.908,0.9171,NA,NA
2001-08-23,0.9172,0.9179,0.9102,0.9138,NA,NA
2001-08-24,0.9138,0.9166,0.9078,0.9142,NA,NA
2001-08-27,0.9138,0.9146,0.9086,0.9114,NA,NA
2001-08-28,0.9113,0.9125,0.9029,0.911,NA,NA
2001-08-29,0.9109,0.9148,0.9085,0.9093,NA,NA
2001-08-30,0.9094,0.9164,0.9057,0.9155,NA,NA
2001-08-31,0.9159,0.9198,0.9067,0.9123,NA,NA
2001-09-03,0.912,0.912,0.9058,0.9076,NA,NA
2001-09-04,0.9074,0.9084,0.8849,0.8858,NA,NA
2001-09-05,0.8856,0.891,0.8855,0.8891,NA,NA
2001-09-06,0.889,0.8961,0.8827,0.8952,NA,NA
2001-09-07,0.8952,0.9055,0.8933,0.9075,NA,NA
2001-09-10,0.9051,0.9079,0.898,0.8994,NA,NA
2001-09-11,0.8994,0.9147,0.8955,0.9147,NA,NA
2001-09-12,0.916,0.9169,0.9015,0.9065,NA,NA
2001-09-13,0.9067,0.9112,0.9048,0.9094,NA,NA
2001-09-14,0.9095,0.9247,0.9082,0.9207,NA,NA
2001-09-17,0.9217,0.933,0.9174,0.9209,NA,NA
2001-09-18,0.9208,0.9265,0.9189,0.9237,NA,NA
2001-09-19,0.9236,0.9327,0.923,0.9313,NA,NA
2001-09-20,0.9313,0.9317,0.9234,0.9263,NA,NA
2001-09-21,0.9263,0.9283,0.9087,0.9149,NA,NA
2001-09-24,0.914,0.9192,0.9107,0.9147,NA,NA
2001-09-25,0.9147,0.9247,0.9135,0.9225,NA,NA
2001-09-26,0.9225,0.9245,0.9199,0.9229,NA,NA
2001-09-27,0.9229,0.9241,0.916,0.9183,NA,NA
2001-09-28,0.9179,0.9194,0.9087,0.9114,NA,NA
2001-10-01,0.9108,0.9174,0.9067,0.9173,NA,NA
2001-10-02,0.9169,0.9191,0.9136,0.9164,NA,NA
2001-10-03,0.9164,0.923,0.9146,0.9156,NA,NA
2001-10-04,0.9155,0.9165,0.9114,0.9153,NA,NA
2001-10-05,0.9153,0.9204,0.9145,0.9183,NA,NA
2001-10-08,0.918,0.924,0.9168,0.9191,NA,NA
2001-10-09,0.9189,0.9224,0.9131,0.914,NA,NA
2001-10-10,0.9142,0.9156,0.9105,0.9122,NA,NA
2001-10-11,0.9122,0.9129,0.8993,0.9008,NA,NA
2001-10-12,0.9008,0.9123,0.9003,0.9115,NA,NA
2001-10-15,0.9108,0.9141,0.9067,0.909,NA,NA
2001-10-16,0.9087,0.9112,0.904,0.9085,NA,NA
2001-10-17,0.9085,0.9101,0.9015,0.9036,NA,NA
2001-10-18,0.9037,0.9046,0.8996,0.9031,NA,NA
2001-10-19,0.9034,0.9058,0.8967,0.8992,NA,NA
2001-10-22,0.899,0.9001,0.8897,0.8911,NA,NA
2001-10-23,0.891,0.8933,0.887,0.8902,NA,NA
2001-10-24,0.8902,0.8943,0.8893,0.893,NA,NA
2001-10-25,0.893,0.8978,0.888,0.8952,NA,NA
2001-10-26,0.8955,0.8968,0.8906,0.893,NA,NA
2001-10-29,0.8924,0.9049,0.8922,0.9043,NA,NA
2001-10-30,0.9045,0.9099,0.9031,0.9065,NA,NA
2001-10-31,0.9063,0.9079,0.8986,0.9023,NA,NA
2001-11-01,0.9022,0.9118,0.8995,0.9037,NA,NA
2001-11-02,0.9037,0.9067,0.9009,0.9027,NA,NA
2001-11-05,0.9025,0.9032,0.8945,0.8971,NA,NA
2001-11-06,0.8971,0.8993,0.8958,0.8971,NA,NA
2001-11-07,0.8971,0.9046,0.8939,0.8963,NA,NA
2001-11-08,0.8961,0.8995,0.8907,0.892,NA,NA
2001-11-09,0.8918,0.8945,0.8893,0.8939,NA,NA
2001-11-12,0.8935,0.8996,0.8915,0.8944,NA,NA
2001-11-13,0.8949,0.8954,0.8792,0.8811,NA,NA
2001-11-14,0.8808,0.8842,0.8773,0.8835,NA,NA
2001-11-15,0.8836,0.8851,0.8805,0.8823,NA,NA
2001-11-16,0.8822,0.8863,0.881,0.8843,NA,NA
2001-11-19,0.8846,0.8852,0.8767,0.8814,NA,NA
2001-11-20,0.8808,0.8845,0.8778,0.8831,NA,NA
2001-11-21,0.883,0.8841,0.8756,0.8783,NA,NA
2001-11-22,0.8782,0.8798,0.8763,0.8785,NA,NA
2001-11-23,0.8788,0.8812,0.8737,0.878,NA,NA
2001-11-26,0.8777,0.8829,0.877,0.8809,NA,NA
2001-11-27,0.8809,0.8835,0.8771,0.8821,NA,NA
2001-11-28,0.8821,0.8875,0.881,0.8874,NA,NA
2001-11-29,0.8874,0.892,0.8859,0.887,NA,NA
2001-11-30,0.8871,0.8981,0.885,0.8964,NA,NA
2001-12-03,0.8961,0.8967,0.8892,0.8918,NA,NA
2001-12-04,0.8916,0.8924,0.8889,0.8896,NA,NA
2001-12-05,0.8898,0.8939,0.8846,0.8859,NA,NA
2001-12-06,0.8859,0.8946,0.885,0.8943,NA,NA
2001-12-07,0.8944,0.8954,0.8886,0.8902,NA,NA
